lineage,time_bin,pi,n_samples
B.1.160,2021-03-01/2021-03-07,0.0005891598521494,17
B.1.160,2021-03-08/2021-03-14,0.000622525653459,14
B.1.177,2020-09-07/2020-09-13,0.0002868534186462,10
B.1.177,2020-09-14/2020-09-20,0.0001909203394004,11
B.1.177,2020-09-21/2020-09-27,0.0002128392475572,29
B.1.177,2020-09-28/2020-10-04,0.0002105658871731,30
B.1.177,2020-10-05/2020-10-11,0.0003010620865621,48
B.1.177,2020-10-12/2020-10-18,0.0002197839591376,39
B.1.177,2020-10-19/2020-10-25,0.0002959862620132,57
B.1.177,2020-10-26/2020-11-01,0.0003082552899878,64
B.1.177,2020-11-02/2020-11-08,0.0002810780416348,62
B.1.177,2020-11-09/2020-11-15,0.0003013587777658,75
B.1.177,2020-11-16/2020-11-22,0.0003273885225528,55
B.1.177,2020-11-23/2020-11-29,0.0003677293957533,33
B.1.177,2020-11-30/2020-12-06,0.000400960303862,35
B.1.177,2020-12-07/2020-12-13,0.0003823388147964,69
B.1.177,2020-12-14/2020-12-20,0.0003817427762193,60
B.1.177,2020-12-21/2020-12-27,0.0004416439063904,39
B.1.177,2020-12-28/2021-01-03,0.00044300945818,31
B.1.177,2021-01-04/2021-01-10,0.0004218613301287,32
B.1.177,2021-01-11/2021-01-17,0.0004209689761601,35
B.1.177,2021-01-18/2021-01-24,0.0004361996509019,30
B.1.177,2021-01-25/2021-01-31,0.0004821409329318,36
B.1.177,2021-02-01/2021-02-07,0.0005595871094316,21
B.1.177,2021-02-08/2021-02-14,0.000468180450122,17
B.1.177,2021-02-22/2021-02-28,0.0005499262430005,10
B.1.177.4,2020-09-14/2020-09-20,5.512328690605118e-05,14
B.1.177.4,2020-09-21/2020-09-27,5.231561847954852e-05,33
B.1.177.4,2020-09-28/2020-10-04,8.631898408843866e-05,27
B.1.177.4,2020-10-05/2020-10-11,9.055153519973332e-05,73
B.1.177.4,2020-10-12/2020-10-18,0.0001165161516965,78
B.1.177.4,2020-10-19/2020-10-25,0.0001282223935469,75
B.1.177.4,2020-10-26/2020-11-01,0.0001728360643307,101
B.1.177.4,2020-11-02/2020-11-08,0.0001802452402006,80
B.1.177.4,2020-11-09/2020-11-15,0.0001832174545342,107
B.1.177.4,2020-11-16/2020-11-22,0.0001929424413312,49
B.1.177.4,2020-11-23/2020-11-29,0.0002599313538015,33
B.1.177.4,2020-11-30/2020-12-06,0.000245530724782,20
B.1.177.4,2020-12-07/2020-12-13,0.0002438654212723,66
B.1.177.4,2020-12-14/2020-12-20,0.0002942202331822,46
B.1.177.4,2020-12-21/2020-12-27,0.0003125626474454,28
B.1.177.4,2020-12-28/2021-01-03,0.0003387019739894,13
B.1.177.4,2021-01-04/2021-01-10,0.0003637492218993,19
B.1.177.4,2021-01-11/2021-01-17,0.0003260100073128,28
B.1.177.4,2021-01-18/2021-01-24,0.0003725936082221,16
B.1.177.4,2021-01-25/2021-01-31,0.0002233241707541,27
B.1.177.4,2021-02-08/2021-02-14,0.0004094721079638,10
B.1.177.45,2020-09-14/2020-09-20,2.0602328481136623e-05,64
B.1.177.45,2020-09-21/2020-09-27,3.28023501501806e-05,92
B.1.177.45,2020-09-28/2020-10-04,4.398379844003864e-05,101
B.1.177.45,2020-10-05/2020-10-11,6.041404719059089e-05,202
B.1.177.45,2020-10-12/2020-10-18,8.65304199776973e-05,158
B.1.177.45,2020-10-19/2020-10-25,9.884685076740764e-05,98
B.1.177.45,2020-10-26/2020-11-01,0.0001050548969211,120
B.1.177.45,2020-11-02/2020-11-08,8.988806157623014e-05,46
B.1.177.45,2020-11-09/2020-11-15,0.0001465054469769,15
B.1.177.45,2020-11-23/2020-11-29,4.2272322645529344e-05,22
B.1.177.45,2020-11-30/2020-12-06,7.621985349972509e-05,27
B.1.177.45,2020-12-07/2020-12-13,7.423269303348225e-05,14
B.1.177.45,2020-12-14/2020-12-20,7.877321859196587e-05,10
B.1.177.45,2020-12-21/2020-12-27,1.3376584289201752e-05,10
B.1.177.45,2020-12-28/2021-01-03,5.522907907284057e-05,12
B.1.177.57,2020-08-24/2020-08-30,2.999895741328334e-05,17
B.1.177.57,2020-08-31/2020-09-06,2.54792081699081e-05,21
B.1.177.57,2020-09-07/2020-09-13,7.001194701073432e-05,19
B.1.177.57,2020-09-14/2020-09-20,0.0001105868410152,28
B.1.177.57,2020-09-21/2020-09-27,0.0001380489856447,29
B.1.177.57,2020-09-28/2020-10-04,0.0001522599840494,33
B.1.177.57,2020-10-05/2020-10-11,0.0001335113416688,73
B.1.177.57,2020-10-12/2020-10-18,0.0001786243356443,76
B.1.177.57,2020-10-19/2020-10-25,0.0001646929080719,57
B.1.177.57,2020-10-26/2020-11-01,0.0001899762700686,68
B.1.177.57,2020-11-02/2020-11-08,0.0002157166124312,74
B.1.177.57,2020-11-09/2020-11-15,0.0001969784986861,109
B.1.177.57,2020-11-16/2020-11-22,0.0002176039328004,67
B.1.177.57,2020-11-23/2020-11-29,0.0001861875921334,37
B.1.177.57,2020-11-30/2020-12-06,0.0002055599740287,46
B.1.177.57,2020-12-07/2020-12-13,0.000206542187257,74
B.1.177.57,2020-12-14/2020-12-20,0.0002601793078945,48
B.1.177.57,2020-12-21/2020-12-27,0.0002465712260716,27
B.1.177.57,2020-12-28/2021-01-03,0.0002638159679259,18
B.1.177.57,2021-01-04/2021-01-10,0.000270079606601,15
B.1.177.57,2021-01-11/2021-01-17,0.0002483028458683,16
B.1.177.57,2021-01-18/2021-01-24,0.0003173898635892,11
B.1.177.7,2020-08-24/2020-08-30,3.648159351600478e-05,11
B.1.177.7,2020-09-07/2020-09-13,4.3254766861093984e-05,27
B.1.177.7,2020-09-14/2020-09-20,6.63208800893196e-05,35
B.1.177.7,2020-09-21/2020-09-27,6.297284296147286e-05,26
B.1.177.7,2020-09-28/2020-10-04,7.869699873846615e-05,27
B.1.177.7,2020-10-05/2020-10-11,0.0001416148343846,38
B.1.177.7,2020-10-12/2020-10-18,0.0001452776970811,38
B.1.177.7,2020-10-19/2020-10-25,0.0001454438133032,63
B.1.177.7,2020-10-26/2020-11-01,0.0001398928797517,66
B.1.177.7,2020-11-02/2020-11-08,0.0001738389153177,60
B.1.177.7,2020-11-09/2020-11-15,0.0001949288107867,55
B.1.177.7,2020-11-16/2020-11-22,0.0001627437683263,54
B.1.177.7,2020-11-23/2020-11-29,0.0001677477716671,45
B.1.177.7,2020-11-30/2020-12-06,0.0001878413964015,48
B.1.177.7,2020-12-07/2020-12-13,0.0001831353040032,68
B.1.177.7,2020-12-14/2020-12-20,0.0002130780447337,91
B.1.177.7,2020-12-21/2020-12-27,0.0002226245813845,56
B.1.177.7,2020-12-28/2021-01-03,0.000266644980386,33
B.1.177.7,2021-01-04/2021-01-10,0.0002878796645308,28
B.1.177.7,2021-01-11/2021-01-17,0.0002909407082901,25
B.1.177.7,2021-01-18/2021-01-24,0.0002638567999902,14
B.1.177.7,2021-01-25/2021-01-31,0.000261451420198,23
B.1.177.7,2021-02-01/2021-02-07,0.0002307656353985,19
B.1.177.7,2021-02-08/2021-02-14,0.0002313034366674,16
B.1.177.7,2021-02-15/2021-02-21,0.0002906834662845,14
B.1.177.81,2020-10-26/2020-11-01,0.0001426835657514,10
B.1.177.81,2020-11-02/2020-11-08,8.724445599912837e-05,32
B.1.177.81,2020-11-09/2020-11-15,0.0001637648003053,17
B.1.177.81,2020-11-16/2020-11-22,0.0001347494152662,17
B.1.177.81,2020-11-30/2020-12-06,0.0002517229952604,11
B.1.177.81,2020-12-07/2020-12-13,0.0002560660421075,21
B.1.177.81,2020-12-14/2020-12-20,0.0002700046677534,35
B.1.177.81,2020-12-28/2021-01-03,0.000322254076058,12
B.1.177.81,2021-01-04/2021-01-10,0.0003014074511917,22
B.1.177.81,2021-01-11/2021-01-17,0.000250760743019,37
B.1.177.81,2021-01-18/2021-01-24,0.0003070609521049,64
B.1.177.81,2021-01-25/2021-01-31,0.0003145276665809,72
B.1.177.81,2021-02-01/2021-02-07,0.0003040514086251,95
B.1.177.81,2021-02-08/2021-02-14,0.0003490484275616,73
B.1.177.81,2021-02-15/2021-02-21,0.000364964092611,92
B.1.177.81,2021-02-22/2021-02-28,0.000384202269724,117
B.1.177.81,2021-03-01/2021-03-07,0.0004109170533345,67
B.1.177.81,2021-03-08/2021-03-14,0.0003494880861524,39
B.1.177.81,2021-03-15/2021-03-21,0.0005309120178231,30
B.1.177.81,2021-03-22/2021-03-28,0.0004011069790423,27
B.1.177.81,2021-03-29/2021-04-04,0.0003961526885648,13
B.1.177.81,2021-04-05/2021-04-11,0.00048642124688,11
B.1.177.86,2021-01-11/2021-01-17,0.0002631697561245,24
B.1.177.86,2021-01-18/2021-01-24,0.0003201462506548,76
B.1.177.86,2021-01-25/2021-01-31,0.0003303100691712,124
B.1.177.86,2021-02-01/2021-02-07,0.0003008949738011,128
B.1.177.86,2021-02-08/2021-02-14,0.0003426871153621,110
B.1.177.86,2021-02-15/2021-02-21,0.0003425705361965,112
B.1.177.86,2021-02-22/2021-02-28,0.0003714104174927,126
B.1.177.86,2021-03-01/2021-03-07,0.0003409297006018,82
B.1.177.86,2021-03-08/2021-03-14,0.0003905898301945,65
B.1.177.86,2021-03-15/2021-03-21,0.0003738099593915,51
B.1.177.86,2021-03-22/2021-03-28,0.0005855189087992,19
B.1.177.86,2021-03-29/2021-04-04,0.0004701312019975,16
B.1.177.86,2021-04-05/2021-04-11,0.0003605062963655,14
B.1.177.86,2021-04-12/2021-04-18,0.0006541352392939,12
B.1.2,2020-09-21/2020-09-27,0.0003076614386516,10
B.1.2,2020-10-12/2020-10-18,0.0003574520579503,10
B.1.2,2020-10-19/2020-10-25,0.0004325095586841,15
B.1.2,2020-10-26/2020-11-01,0.00050456181948,14
B.1.2,2020-11-02/2020-11-08,0.000457170492284,26
B.1.2,2020-11-09/2020-11-15,0.0004641269397313,34
B.1.2,2020-11-16/2020-11-22,0.0004760542332023,28
B.1.2,2020-11-23/2020-11-29,0.0005473560824267,23
B.1.2,2020-11-30/2020-12-06,0.0005769285335716,33
B.1.2,2020-12-07/2020-12-13,0.0005306978606855,29
B.1.2,2020-12-14/2020-12-20,0.00044297268238,33
B.1.2,2020-12-21/2020-12-27,0.0005201120306628,28
B.1.2,2020-12-28/2021-01-03,0.0006041757237289,30
B.1.2,2021-01-04/2021-01-10,0.0005591670717606,46
B.1.2,2021-01-11/2021-01-17,0.0005663077121662,46
B.1.2,2021-01-18/2021-01-24,0.0006376689564279,53
B.1.2,2021-01-25/2021-01-31,0.0006098798527651,37
B.1.2,2021-02-01/2021-02-07,0.0006877964375062,49
B.1.2,2021-02-08/2021-02-14,0.0006350398778453,67
B.1.2,2021-02-15/2021-02-21,0.0007157879876569,43
B.1.2,2021-02-22/2021-02-28,0.0006368209591966,56
B.1.2,2021-03-01/2021-03-07,0.0007070422006764,41
B.1.2,2021-03-08/2021-03-14,0.0006919680029401,45
B.1.2,2021-03-15/2021-03-21,0.0007257472561957,45
B.1.2,2021-03-22/2021-03-28,0.0007206436516277,23
B.1.2,2021-03-29/2021-04-04,0.0007521143761654,21
B.1.2,2021-04-12/2021-04-18,0.0007438191566874,12
B.1.221,2020-08-17/2020-08-23,0.0001168027831049,24
B.1.221,2020-08-24/2020-08-30,0.0001067176026013,17
B.1.221,2020-08-31/2020-09-06,0.0001278989199581,19
B.1.221,2020-09-07/2020-09-13,0.0002176735079788,11
B.1.221,2020-09-14/2020-09-20,0.0002953995697198,12
B.1.221,2020-09-21/2020-09-27,0.0002474668093502,10
B.1.221,2020-09-28/2020-10-04,0.0003418460429462,10
B.1.221,2020-10-05/2020-10-11,0.0002252380736931,17
B.1.221,2020-10-12/2020-10-18,0.0002953995697198,12
B.1.221,2020-10-19/2020-10-25,0.0002822256609502,12
B.1.221,2020-10-26/2020-11-01,0.0003208175297932,14
B.1.221,2020-11-02/2020-11-08,0.0003313148639901,34
B.1.221,2020-11-09/2020-11-15,0.0003669985946011,27
B.1.221,2020-11-16/2020-11-22,0.0002809082700732,30
B.1.221,2020-11-23/2020-11-29,0.0003375436327947,19
B.1.221,2020-11-30/2020-12-06,0.0003669005976466,15
B.1.221,2020-12-07/2020-12-13,0.0004453070700604,22
B.1.221,2020-12-14/2020-12-20,0.0003916651450996,42
B.1.221,2020-12-21/2020-12-27,0.0003060400344953,33
B.1.221,2020-12-28/2021-01-03,0.000412683124038,34
B.1.221,2021-01-04/2021-01-10,0.0004340422923006,33
B.1.221,2021-01-11/2021-01-17,0.0004860836517715,59
B.1.221,2021-01-18/2021-01-24,0.0005555465105731,59
B.1.221,2021-01-25/2021-01-31,0.0004861983556437,69
B.1.221,2021-02-01/2021-02-07,0.0005688472947664,63
B.1.221,2021-02-08/2021-02-14,0.0006012757875359,57
B.1.221,2021-02-15/2021-02-21,0.0005482255875193,40
B.1.221,2021-02-22/2021-02-28,0.0005544000301468,44
B.1.221,2021-03-01/2021-03-07,0.0005615761575535,44
B.1.221,2021-03-08/2021-03-14,0.0006474372959341,36
B.1.221,2021-03-15/2021-03-21,0.0005981901869183,24
B.1.221,2021-03-29/2021-04-04,0.0006710341459363,14
B.1.234,2020-10-12/2020-10-18,0.0002626674733152,11
B.1.234,2020-10-19/2020-10-25,0.0002157302074091,18
B.1.234,2020-10-26/2020-11-01,0.0002511414046391,23
B.1.234,2020-11-02/2020-11-08,0.0002748382234209,35
B.1.234,2020-11-09/2020-11-15,0.0002929498928255,32
B.1.234,2020-11-16/2020-11-22,0.0003603221296752,30
B.1.234,2020-11-23/2020-11-29,0.0003658851219587,46
B.1.234,2020-11-30/2020-12-06,0.0003483914228655,40
B.1.234,2020-12-07/2020-12-13,0.0003891575112206,39
B.1.234,2020-12-14/2020-12-20,0.000401059680449,38
B.1.234,2020-12-21/2020-12-27,0.000459289915442,41
B.1.234,2020-12-28/2021-01-03,0.0005180772327881,28
B.1.234,2021-01-04/2021-01-10,0.0004699097779302,54
B.1.234,2021-01-11/2021-01-17,0.0005030090000907,52
B.1.234,2021-01-18/2021-01-24,0.0005310438528787,54
B.1.234,2021-01-25/2021-01-31,0.0005238877813774,49
B.1.234,2021-02-01/2021-02-07,0.0005596450167229,56
B.1.234,2021-02-08/2021-02-14,0.000525143731929,64
B.1.234,2021-02-15/2021-02-21,0.0005881968422638,42
B.1.234,2021-02-22/2021-02-28,0.0005775940498209,40
B.1.234,2021-03-01/2021-03-07,0.0006007724294948,50
B.1.234,2021-03-08/2021-03-14,0.0006530108727212,36
B.1.234,2021-03-15/2021-03-21,0.0006831612690556,21
B.1.234,2021-03-22/2021-03-28,0.0006098148720077,17
B.1.234,2021-03-29/2021-04-04,0.000614106824186,12
B.1.240,2020-06-22/2020-06-28,6.485616625067516e-05,12
B.1.240,2020-06-29/2020-07-05,9.618401084140308e-05,15
B.1.240,2020-07-06/2020-07-12,0.0001076976772075,38
B.1.240,2020-07-13/2020-07-19,0.0001307218124928,40
B.1.240,2020-07-20/2020-07-26,0.0001380017612502,25
B.1.240,2020-07-27/2020-08-02,0.0001791787845125,35
B.1.240,2020-08-03/2020-08-09,0.0001978844500443,32
B.1.240,2020-08-10/2020-08-16,0.0002011100258652,30
B.1.240,2020-08-17/2020-08-23,0.0001965791685886,28
B.1.240,2020-08-24/2020-08-30,0.0002544764608771,37
B.1.240,2020-08-31/2020-09-06,0.0002742875364351,45
B.1.240,2020-09-07/2020-09-13,0.00029298396033,44
B.1.240,2020-09-14/2020-09-20,0.0003357512568667,52
B.1.240,2020-09-21/2020-09-27,0.0002628498812828,25
B.1.240,2020-09-28/2020-10-04,0.000330603614555,27
B.1.240,2020-10-05/2020-10-11,0.0003446593721816,36
B.1.240,2020-10-12/2020-10-18,0.0002964751722577,19
B.1.240,2020-10-19/2020-10-25,0.0003500792914634,20
B.1.240,2020-10-26/2020-11-01,0.0003499821837735,29
B.1.240,2020-11-02/2020-11-08,0.0004026180973921,42
B.1.240,2020-11-09/2020-11-15,0.0003857229774119,32
B.1.240,2020-11-16/2020-11-22,0.0004713527626017,23
B.1.240,2020-11-23/2020-11-29,0.0004237143320178,14
B.1.240,2020-11-30/2020-12-06,0.0004990884668508,33
B.1.240,2020-12-07/2020-12-13,0.0004167515370404,33
B.1.240,2020-12-14/2020-12-20,0.000471617121975,23
B.1.240,2020-12-21/2020-12-27,0.0005532594604908,17
B.1.240,2020-12-28/2021-01-03,0.0004137921403747,14
B.1.240,2021-01-04/2021-01-10,0.0005628725862745,20
B.1.240,2021-01-11/2021-01-17,0.0005292111159415,16
B.1.240,2021-01-18/2021-01-24,0.0005968014529028,13
B.1.240,2021-02-08/2021-02-14,0.0005209436437072,10
B.1.240,2021-03-08/2021-03-14,0.000620187089772,11
B.1.243,2020-07-06/2020-07-12,0.000288812615335,12
B.1.243,2020-08-31/2020-09-06,0.0002490592598608,15
B.1.243,2020-09-14/2020-09-20,0.0004301787902095,12
B.1.243,2020-10-05/2020-10-11,0.0005244229067925,12
B.1.243,2020-10-12/2020-10-18,0.0004926462806943,22
B.1.243,2020-10-19/2020-10-25,0.0005257194340131,17
B.1.243,2020-10-26/2020-11-01,0.0005254142544424,23
B.1.243,2020-11-02/2020-11-08,0.0005391662734719,35
B.1.243,2020-11-09/2020-11-15,0.0006151532467054,24
B.1.243,2020-11-16/2020-11-22,0.0005763734112847,17
B.1.243,2020-11-23/2020-11-29,0.0006430147535511,19
B.1.243,2020-11-30/2020-12-06,0.0007547659914343,44
B.1.243,2020-12-07/2020-12-13,0.0006915754332401,37
B.1.243,2020-12-14/2020-12-20,0.0006784883995708,52
B.1.243,2020-12-21/2020-12-27,0.0006340549418966,24
B.1.243,2020-12-28/2021-01-03,0.0006403533039656,45
B.1.243,2021-01-04/2021-01-10,0.0005654353262343,46
B.1.243,2021-01-11/2021-01-17,0.0006973803110343,31
B.1.243,2021-01-18/2021-01-24,0.0006425634517869,39
B.1.243,2021-01-25/2021-01-31,0.0005246931888687,38
B.1.243,2021-02-01/2021-02-07,0.00065283881485,30
B.1.243,2021-02-08/2021-02-14,0.0005834492603051,68
B.1.243,2021-02-15/2021-02-21,0.0006939668535349,46
B.1.243,2021-02-22/2021-02-28,0.0006866323495889,46
B.1.243,2021-03-01/2021-03-07,0.0006058235638225,24
B.1.243,2021-03-08/2021-03-14,0.0007074487078111,31
B.1.243,2021-03-15/2021-03-21,0.0008186643306865,22
B.1.243,2021-03-22/2021-03-28,0.0008198075739007,17
B.1.258,2020-08-17/2020-08-23,0.0001447103209468,11
B.1.258,2020-08-24/2020-08-30,0.000136814637032,27
B.1.258,2020-08-31/2020-09-06,0.000300973146507,13
B.1.258,2020-09-14/2020-09-20,0.0003660319882772,11
B.1.258,2020-09-21/2020-09-27,0.0003361663027917,21
B.1.258,2020-09-28/2020-10-04,0.0002500147301672,21
B.1.258,2020-10-05/2020-10-11,0.0003505779799128,16
B.1.258,2020-10-12/2020-10-18,0.0005048933580897,24
B.1.258,2020-10-19/2020-10-25,0.0004646336285302,33
B.1.258,2020-10-26/2020-11-01,0.0004247403304354,45
B.1.258,2020-11-02/2020-11-08,0.0004671332932711,45
B.1.258,2020-11-09/2020-11-15,0.0005233136691518,38
B.1.258,2020-11-16/2020-11-22,0.0005819344982639,36
B.1.258,2020-11-23/2020-11-29,0.0003879209443868,30
B.1.258,2020-11-30/2020-12-06,0.0005525110902061,23
B.1.258,2020-12-07/2020-12-13,0.0006228293673489,38
B.1.258,2020-12-14/2020-12-20,0.0006174297600295,44
B.1.258,2020-12-21/2020-12-27,0.0005959852483219,34
B.1.258,2020-12-28/2021-01-03,0.0006907462333339,26
B.1.258,2021-01-04/2021-01-10,0.0007763196239268,28
B.1.258,2021-01-11/2021-01-17,0.0008123012374156,41
B.1.258,2021-01-18/2021-01-24,0.0007897486425621,41
B.1.258,2021-01-25/2021-01-31,0.0007683183335028,47
B.1.258,2021-02-01/2021-02-07,0.0007882168447707,46
B.1.258,2021-02-08/2021-02-14,0.0008173526250395,39
B.1.258,2021-02-15/2021-02-21,0.0008045938573033,30
B.1.258,2021-02-22/2021-02-28,0.0007392589574979,33
B.1.258,2021-03-01/2021-03-07,0.0008485505530602,44
B.1.258,2021-03-08/2021-03-14,0.0008264818150113,28
B.1.258,2021-03-15/2021-03-21,0.0008092833494967,16
B.1.311,2020-11-02/2020-11-08,0.0003619546337078,17
B.1.311,2020-11-09/2020-11-15,0.000336167587026,32
B.1.311,2020-11-16/2020-11-22,0.0002289834010097,29
B.1.311,2020-11-23/2020-11-29,0.0002542494927146,32
B.1.311,2020-11-30/2020-12-06,0.000366301491941,75
B.1.311,2020-12-07/2020-12-13,0.000277574711528,67
B.1.311,2020-12-14/2020-12-20,0.0003012286498801,83
B.1.311,2020-12-21/2020-12-27,0.0004154648470119,29
B.1.311,2020-12-28/2021-01-03,0.0004565909491836,28
B.1.311,2021-01-04/2021-01-10,0.0004012085886209,48
B.1.311,2021-01-11/2021-01-17,0.0004260335932743,36
B.1.311,2021-01-18/2021-01-24,0.0004810833393016,44
B.1.311,2021-01-25/2021-01-31,0.000452384888377,39
B.1.311,2021-02-01/2021-02-07,0.0005071682994527,41
B.1.311,2021-02-08/2021-02-14,0.0004842944776402,53
B.1.311,2021-02-15/2021-02-21,0.0004347001491427,42
B.1.311,2021-02-22/2021-02-28,0.0004039799987875,34
B.1.311,2021-03-01/2021-03-07,0.0005137997400699,38
B.1.311,2021-03-08/2021-03-14,0.0005325527513936,37
B.1.311,2021-03-15/2021-03-21,0.0005293538538836,41
B.1.311,2021-03-22/2021-03-28,0.0005306813870595,30
B.1.311,2021-03-29/2021-04-04,0.0006579607397251,16
B.1.311,2021-04-05/2021-04-11,0.0001662518333086,15
B.1.351,2020-11-02/2020-11-08,0.0002462173481803,14
B.1.351,2020-11-16/2020-11-22,0.0003567089143787,12
B.1.351,2020-11-23/2020-11-29,0.0003901503751017,10
B.1.351,2020-11-30/2020-12-06,0.0003385549785576,15
B.1.351,2020-12-07/2020-12-13,0.0003538714571052,11
B.1.351,2020-12-14/2020-12-20,0.0003011687106048,19
B.1.351,2020-12-21/2020-12-27,0.0003578236297361,25
B.1.351,2020-12-28/2021-01-03,0.0004050615026102,22
B.1.351,2021-01-04/2021-01-10,0.0004046049258904,14
B.1.351,2021-01-11/2021-01-17,0.000334077382416,35
B.1.351,2021-01-18/2021-01-24,0.000429643147765,21
B.1.351,2021-01-25/2021-01-31,0.0003808884019112,17
B.1.351,2021-02-01/2021-02-07,0.0004009790385739,21
B.1.351,2021-02-08/2021-02-14,0.0004020245169526,24
B.1.351,2021-02-15/2021-02-21,0.0004549624814568,23
B.1.351,2021-02-22/2021-02-28,0.0004293026928283,29
B.1.351,2021-03-01/2021-03-07,0.0004505832298625,32
B.1.351,2021-03-08/2021-03-14,0.0005162892181797,39
B.1.351,2021-03-15/2021-03-21,0.000483381114087,55
B.1.351,2021-03-22/2021-03-28,0.0004643248464151,51
B.1.351,2021-03-29/2021-04-04,0.0005312632055768,56
B.1.351,2021-04-05/2021-04-11,0.0005646275614826,69
B.1.351,2021-04-12/2021-04-18,0.0005639980971177,74
B.1.351,2021-04-19/2021-04-25,0.000515806259886,46
B.1.351,2021-04-26/2021-05-02,0.0005540578737733,47
B.1.351,2021-05-03/2021-05-09,0.0005923529850894,55
B.1.351,2021-05-10/2021-05-16,0.0006683949097753,22
B.1.351,2021-05-17/2021-05-23,0.0006590510095703,19
B.1.351,2021-05-24/2021-05-30,0.0006811345138603,22
B.1.351,2021-05-31/2021-06-06,0.0007101392541767,17
B.1.351,2021-06-07/2021-06-13,0.0007439928785613,15
B.1.351,2021-06-14/2021-06-20,0.0006830165008274,12
B.1.369,2020-03-23/2020-03-29,4.786718887802588e-05,18
B.1.369,2020-03-30/2020-04-05,3.833056316788806e-05,19
B.1.369,2020-05-11/2020-05-17,0.0001447103209468,11
B.1.369,2020-05-18/2020-05-24,0.0001232744042338,18
B.1.369,2020-05-25/2020-05-31,0.0001996353867403,12
B.1.369,2020-06-01/2020-06-07,0.0001874191754805,14
B.1.369,2020-06-08/2020-06-14,0.0001624299520831,15
B.1.369,2020-06-15/2020-06-21,0.0001779138582338,23
B.1.369,2020-06-22/2020-06-28,0.00027361195137,33
B.1.369,2020-06-29/2020-07-05,0.0003154644461536,16
B.1.369,2020-07-06/2020-07-12,0.0003272521827614,52
B.1.369,2020-07-13/2020-07-19,0.0003400241425771,31
B.1.369,2020-07-20/2020-07-26,0.0004201826779036,38
B.1.369,2020-07-27/2020-08-02,0.0004251218372957,18
B.1.369,2020-08-03/2020-08-09,0.0004163789717472,18
B.1.369,2020-08-10/2020-08-16,0.0003747673031691,25
B.1.369,2020-08-17/2020-08-23,0.0004115872088985,26
B.1.369,2020-08-24/2020-08-30,0.0003746707245916,39
B.1.369,2020-08-31/2020-09-06,0.0003542718848523,39
B.1.369,2020-09-07/2020-09-13,0.000403455042271,31
B.1.369,2020-09-14/2020-09-20,0.0004002046704824,18
B.1.369,2020-09-21/2020-09-27,0.0004556604943833,29
B.1.369,2020-09-28/2020-10-04,0.0004922935033802,20
B.1.369,2020-10-05/2020-10-11,0.0004490710439946,29
B.1.369,2020-10-12/2020-10-18,0.0004608551777732,21
B.1.369,2020-10-19/2020-10-25,0.0005700654337914,25
B.1.369,2020-10-26/2020-11-01,0.0005758816250976,17
B.1.369,2020-11-02/2020-11-08,0.0005743438174966,28
B.1.369,2020-11-09/2020-11-15,0.0005041642441164,19
B.1.369,2020-11-16/2020-11-22,0.0005735717202794,12
B.1.369,2020-11-23/2020-11-29,0.0005707342630059,15
B.1.369,2020-11-30/2020-12-06,0.0006443054765965,21
B.1.369,2020-12-07/2020-12-13,0.000628963039608,29
B.1.369,2020-12-14/2020-12-20,0.0005983449049362,26
B.1.369,2020-12-21/2020-12-27,0.0005464060892402,19
B.1.369,2020-12-28/2021-01-03,0.0003840701095157,12
B.1.369,2021-01-04/2021-01-10,0.0006036612397178,13
B.1.369,2021-01-18/2021-01-24,0.0008688222638819,18
B.1.369,2021-01-25/2021-01-31,0.0007612492513672,11
B.1.369,2021-02-01/2021-02-07,0.0007454405608436,11
B.1.427,2020-12-07/2020-12-13,0.000267531685784,13
B.1.427,2020-12-14/2020-12-20,0.0002570533614241,25
B.1.427,2020-12-21/2020-12-27,0.0003397095051778,16
B.1.427,2020-12-28/2021-01-03,0.0002937186497364,28
B.1.427,2021-01-04/2021-01-10,0.0002995797523102,33
